invoice,day,time,empl_id,empl_full_name,empl_date_of_birth,empl_phone,empl_gender,empl_email,role,pharmacy_id,pharmacy,address_id,city,state,postal code,street_num,street,build_num,pharmacy_phone,pharmacy_email,registration_date,floor_space,payment_type,promotion_channel_id,promotion_channel,promotion_subcategory_id,promotion_subcategory,promotion_id,promotion,discount%,prod_id,prod_name,prod_descr,class_id,class_name,class_descr,subclass,subclass_descr,brand_id,brand_name,supplier_id,supplier,supplier_phone,supplier_email,unit_cost,unit_price,quantity,final_sales_amount
20220101-115823-112,2022-01-01,11:58:23,112,Emma Johnson,08/22/1991,(234) 567-8901,female,maemnson@gmail.com,administrator,36,FamilyCure ,980,newport news,virginia,23602,249.0,sherbrooke dve,84,(890) 123-4567,familycure @gmail.com,2017-11-22,56.37,cash,0,,13,NONE DISCOUNT,4332,NONE DISCOUNT,0,1085,VITAMIN B7 (BIOTIN) TABLET 40 MG 60 PCS,"Vitamin B7 (Biotin) tablet, 40 mg, 60 pcs, supports healthy hair, skin, and nails, promoting overall wellness and vitality.",60,Vitamin,Essential nutrient for overall health and well-being.,B-complex,B-complex: Vitamin supplement with essential B vitamins for optimal health and energy.,21,VitaCore Pharmaceuticals,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,54.85,68.01,3,204.03
20220101-115823-112,2022-01-01,11:58:23,112,Emma Johnson,08/22/1991,(234) 567-8901,female,maemnson@gmail.com,administrator,36,FamilyCure ,980,newport news,virginia,23602,249.0,sherbrooke dve,84,(890) 123-4567,familycure @gmail.com,2017-11-22,56.37,cash,0,,13,NONE DISCOUNT,4332,NONE DISCOUNT,0,1103,VITAMIN F (ESSENTIAL FATTY ACIDS) TABLET 5 MG 60 PCS,"Vitamin F tablet contains essential fatty acids, providing 5 mg per tablet. Each bottle contains 60 tablets to support overall health and well-being.",60,Vitamin,Essential nutrient for overall health and well-being.,Vitamins,Essential nutrients for overall health and wellbeing.,12,FutureMed Sciences,5681,HealthPro, 987-654-3210,oficial@healthpro.com,13.4,16.21,2,32.42
20220101-120053-13,2022-01-01,12:00:53,13,Benjamin Smith,03/07/1996,(345) 678-9012,male,,administrator,5,VitalEase ,139,fort lauderdale,fl,33308,3321,ne 33 st,45,574888-0988,vitalease @gmail.com,2015-09-28,51.28,cash,0,,13,NONE DISCOUNT,4388,NONE DISCOUNT,0,896,BUDESONIDE TABLET 15 MG 10 PCS,"Budesonide tablet 15 mg 10 pcs is a medication used to treat various respiratory conditions, such as asthma and allergies, by reducing inflammation in the airways.",49,Respiratory system drug,Lung-relieving medication.,Corticosteroid,Powerful anti-inflammatory medication commonly used to treat a variety of conditions.,26,ApexCure Innovations,5688,ReliableMeds, 123-456-7899,oficial@reliablemeds.com,14.38,16.39,1,16.39
20220101-120259-113,2022-01-01,12:02:59,113,Michael Smith,03/04/1996,(345) 678-9012,6michaelmichaelepokfsmith,6michaelmichaelepokfsmith@gmail.com,seller,37,CityRelief ,1021,hampton,virginia,23666,6,egret circle,57,(901) 234-5678,cityrelief @gmail.com,2018-04-10,48.3,card,0,,13,NONE DISCOUNT,4407,NONE DISCOUNT,0,408,MIPOMERSEN INJECTION 200 MG 10 PCS,"Mipomersen injection 200 mg 10 pcs is a medication used to treat familial hypercholesterolemia, a genetic disorder causing high cholesterol levels.",22,Antihyperlipidemic medication,Lowers cholesterol and triglyceride levels in the blood.,Antihyperlipidemic,Reduces levels of lipids and cholesterol in the blood.,17,PrimeVital Solutions,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,9.83,12.68,3,38.04
20220101-120441-17,2022-01-01,12:04:41,17,Henry Anderson,09/28/1992,(789) 012-3456,male,10442henryderson@gmail.com,seller,7,Sunshine ,193,orland park,il,60467,10442,lynn dv,83,"846378-9766, (890) 128-4567",sunshine @gmail.com,2020-04-21,51.39,cash,0,,13,NONE DISCOUNT,4405,NONE DISCOUNT,0,703,TEGASEROD TABLET 100 MG 20 PCS,"Tegaserod tablet 100 mg, pack of 20, is an effective medication for the treatment of gastrointestinal motility disorders.",38,Gastrointestinal stimulant,"Stimulates gastrointestinal activity, including motility and secretion.",Laxative,Fast-acting relief from constipation,5,MedicoSynth Corporation,5689,VitalHealth, 356-333-1011,marketing@vitalhealth.com,18.69,23.18,2,46.36
20220101-120523-37,2022-01-01,12:05:23,37,Henry Anderson,09/26/1992,(789) 012-3456,male,nryhenr@gmail.com,seller,14,EliteHealth ,359,chicago,il,60628,454,wst 111th str,93,784490-0876,elitehealth @gmail.com,2021-03-18,50.44,cash,1,INTERNET,3,VITAMINS AND SUPPLEMENTS,4217,"""SUPPLEMENT SUPER SAVINGS""",13,950,PRAMIPEXOLE TABLET 40 MG 60 PCS,"Pramipexole tablet 40 mg 60 pcs is a medication used to treat Parkinson's disease, restless legs syndrome (RLS), and other neurological conditions.",52,Anti-Parkinson's drug,Tremor-tackling medication to combat the symptoms of Parkinson's disease.,Agonist,Agonist: Captivating fragrances that ignite passion and evoke pure sensory pleasure.,44,Bayer,5685,QualityMeds, 321907-6900,oficial@qualitymeds.com,68.06,86.44,1,86.44
20220101-120525-117,2022-01-01,12:05:25,117,Noah Anderson,09/23/1992,(789) 012-3456,female,251hnderson@gmail.com,seller,38,CureFast ,1072,norfolk,virginia,23510,251.0,west bute street,92,(012) 345-6789,curefast @gmail.com,2016-06-20,47.09,cash,3,BILBOARD,5,BABY AND CHILD HEALTHCARE,4223,"""BABY CARE ESSENTIALS""",8,19,AZITHROMYCIN TABLET 15 MG 30 PCS,"Azithromycin tablet 15mg, 30 pcs - effective antibacterial medication for treating various infections, convenient dosage form.",2,Antibiotic,Kills bacteria to treat infections.,Macrolide,Antibiotic used to treat a wide range of bacterial infections.,23,BioPulse Pharmaceuticals,5683,CareRx, 222-888-9799,oficial@carerx.com,69.44,86.11,2,172.22
20220101-120525-117,2022-01-01,12:05:25,117,Noah Anderson,09/23/1992,(789) 012-3456,female,251hnderson@gmail.com,seller,38,CureFast ,1072,norfolk,virginia,23510,251.0,west bute street,92,(012) 345-6789,curefast @gmail.com,2016-06-20,47.09,cash,3,BILBOARD,5,BABY AND CHILD HEALTHCARE,4223,"""BABY CARE ESSENTIALS""",8,400,GEMFIBROZIL TABLET 10 MG 60 PCS,"Gemfibrozil tablet in 10 mg strength, sold in a pack of 60 pieces. Used to lower cholesterol and triglyceride levels, promoting heart health.",22,Antihyperlipidemic medication,Lowers cholesterol and triglyceride levels in the blood.,Fibrates,Drug that lowers cholesterol and triglyceride levels.,41,Merck,5686,MedPro, 905-568-3333,general@medpro.com,50.19,60.23,3,180.69
20220101-120801-61,2022-01-01,12:08:01,61,Joseph Davis,12/16/1994,(123) 456-7890,male,505josephjo@gmail.com,seller,21,WellLife ,501,southold,n.y,11971,505,longview la,50,"(345) 678-9012, (567) 850-1234",welllife @gmail.com,2017-01-28,53.39,cash,0,,13,NONE DISCOUNT,4367,NONE DISCOUNT,0,784,HUPERZINE A TABLET 325 MG 10 PCS,"Huperzine A tablet is a supplement with 325 mg dosage, containing 10 pieces. It is commonly used for memory enhancement and cognitive support.",43,Anti-Alzheimer's drug,"Prevents Alzheimer's progression, improving memory and cognitive function.",Inhibitor,Inhibitor - blocks or suppresses a specific biological process or enzyme activity.,11,CurePro Pharmaceuticals,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,13.37,15.64,1,15.64
20220101-120902-107,2022-01-01,12:09:02,107,Ethan Anderson,01/10/1990,(789) 012-3456,male,102ethanet@gmail.com,seller,35,MedChoice ,963,york-county,virginia,23693,102,myers r,83,(789) 012-3456,medchoice @gmail.com,2015-08-06,29.34,card,0,,13,NONE DISCOUNT,4473,NONE DISCOUNT,0,638,FIBERCON TABLET 15 MG 30 PCS,FiberCon tablet 15 mg 30 pcs is a digestive health supplement designed to relieve constipation and promote regularity.,34,Laxative,Relieves constipation and promotes bowel movement.,Laxative,Promotes bowel movement and relieves constipation.,30,BioPlus Therapeutics,5683,CareRx, 222-888-9799,oficial@carerx.com,65.06,74.82,1,74.82
20220101-120955-105,2022-01-01,12:09:55,105,Daniel Thompson,11/03/1991,(567) 890-1234,male,907danield@gmail.com,administrator,34,BlueSky ,952,newport news,virginia,23608,907,woodcreek drive,22,(678) 981-2345,bluesky @gmail.com,2018-03-31,48.09,card,3,BILBOARD,12,SKINCARE AND BEAUTY PRODUCTS,4259,"""BEAUTY BOOST BONANZA""",7,109,HEPARIN TABLET 50 MG 50 PCS,"Heparin 50mg is a tablet pack of 50 pieces, commonly used as an anticoagulant to prevent blood clots in the veins, arteries, or lungs.",7,Anticoagulant,Blood thinning medication to prevent blood clots.,Coagulant,Promotes clotting in liquid to form solid masses.,43,AstraZeneca,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,64.17,73.8,2,147.6
20220101-120955-105,2022-01-01,12:09:55,105,Daniel Thompson,11/03/1991,(567) 890-1234,male,907danield@gmail.com,administrator,34,BlueSky ,952,newport news,virginia,23608,907,woodcreek drive,22,(678) 981-2345,bluesky @gmail.com,2018-03-31,48.09,card,3,BILBOARD,12,SKINCARE AND BEAUTY PRODUCTS,4259,"""BEAUTY BOOST BONANZA""",7,371,ETHYLMORPHINE TABLET 200 MG 50 PCS,"Ethylmorphine tablet, 200 mg, pack of 50, provides effective pain relief and helps suppress coughing.",20,Antitussive,Cough suppressant that relieves and controls coughing.,Opioids,Powerful painkillers that act on the central nervous system and can be highly addictive.,47,Bristol Myers Squibb,5686,MedPro, 905-568-3333,general@medpro.com,58.85,76.51,3,229.53
20220101-121027-111,2022-01-01,12:10:27,111,Jacob Davis,05/09/1993,(123) 456-7890,male,pokfdavis@gmail.com,seller,36,FamilyCure ,980,newport news,virginia,23602,249,sherbrooke dve,84,(890) 123-4567,familycure @gmail.com,2017-11-22,56.37,cash,0,,13,NONE DISCOUNT,4301,NONE DISCOUNT,0,599,LO LOESTRIN FE TABLET 50 MG 100 PCS,"Lo Loestrin Fe is a pack of 100 tablets, each containing 50 mg of the contraceptive medication.",32,Hormonal contraceptive,Prevents pregnancy by altering hormone levels.,Contraceptive,Effective birth control methods to prevent pregnancy.,16,NeoGen PharmaTech,5684,MediSupply, 777-333-1111,,61.55,75.09,2,150.18
20220101-121050-49,2022-01-01,12:10:50,49,David Hernandez,03/16/1992,(901) 234-5678,male,nandez@gmail.com,administrator,17,MedOne ,395,laurel,n.y,11952,3530,snd avenue,93,367589-0876,medone @gmail.com,2015-03-20,57.43,card,2,FLYER,3,VITAMINS AND SUPPLEMENTS,4214,"""HEALTHY ESSENTIALS SALE""",9,229,GRISEOFULVIN TABLET 80 MG 50 PCS,"Griseofulvin tablet - 80 mg, 50 pcs - an antifungal medication used to treat fungal infections of the skin, hair, and nails.",13,Antifungal,Fights fungal infections effectively and quickly.,Antifungal,Anti fungal helps to treat infections caused by fungi.,9,BioGenix Therapeutics,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,11.25,12.38,3,37.14
20220101-121243-60,2022-01-01,12:12:43,60,Olivia Brown,05/05/1991,(012) 345-6789,female,505olivia8@gmail.com,seller,21,WellLife ,501,southold,n.y,11971,505,longview la,50,"(345) 678-9012, (567) 850-1234",welllife @gmail.com,2017-01-28,53.39,cash,0,,13,NONE DISCOUNT,4358,NONE DISCOUNT,0,962,PIMAVANSERIN TABLET 50 MG 10 PCS,"Pimavanserin tablet (50 mg, 10 pcs): A medication used to treat hallucinations, delusions, and psychosis associated with Parkinson's disease.",52,Anti-Parkinson's drug,Tremor-tackling medication to combat the symptoms of Parkinson's disease.,Antipsychotics,Anticholinergic: Drugs that inhibit the action of acetylcholine in the nervous system.,19,SunHealth Innovations,5691,MediSave, 344-654-3333,oficial@medisave.com,8.44,10.8,3,32.4
20220101-121257-4,2022-01-01,12:12:57,4,Emily Davis,03/17/1993,(456) 789-0123,female,1735edavis@gmail.com,seller,2,WellCare ,59,ocala,fl,34473,1735.0,sw 155th plac rd,76,574920-9333,wellcare @gmail.com,2015-03-11,45.51,cash,0,,13,NONE DISCOUNT,4289,NONE DISCOUNT,0,735,INDIUM-111 TABLET 15 MG 10 PCS,"Indium-111 tablet - 10 pcs, each containing 15 mg, used for nuclear medicine imaging to detect specific diseases or conditions.",40,Radiopharmaceutical,Medicine used for diagnostic imaging in nuclear medicine consisting of a radioactive tracer and a pharmaceutical component.,Radioisotope,"Radioisotope: Unstable atomic element emitting radiation for various medical, industrial, and scientific applications.",14,TrueVita Pharmaceuticals,5688,ReliableMeds, 123-456-7899,oficial@reliablemeds.com,65.9,82.38,1,82.38
20220101-121620-61,2022-01-01,12:16:20,61,Joseph Davis,12/16/1994,(123) 456-7890,male,505josephjo@gmail.com,seller,21,WellLife ,501,southold,n.y,11971,505,longview la,50,"(345) 678-9012, (567) 850-1234",welllife @gmail.com,2017-01-28,53.39,card,0,,13,NONE DISCOUNT,4328,NONE DISCOUNT,0,734,SAMARIUM-153 TABLET 80 MG 30 PCS,"Samarium-153 tablet 80 mg, available in a pack of 30 pcs, is a radioactive medication commonly used in nuclear medicine for targeted cancer treatment.",40,Radiopharmaceutical,Medicine used for diagnostic imaging in nuclear medicine consisting of a radioactive tracer and a pharmaceutical component.,Radiopharmaceutical,Radioactive drugs used for diagnostic or therapeutic purposes in nuclear medicine.,26,ApexCure Innovations,5685,QualityMeds, 321907-6900,oficial@qualitymeds.com,23.0,29.9,3,89.7
20220101-121901-50,2022-01-01,12:19:01,50,Isabella Brown,10/29/1995,(012) 345-6789,female,567fbrown@gmail.com,seller,18,CentralCure ,458,ridge,n.y,11961,11,canarsie tr,17,957397-0586,centralcure @gmail.com,2015-12-22,39.56,cash,0,,13,NONE DISCOUNT,4453,NONE DISCOUNT,0,553,MINOXIDIL SOLUTION 240 ML,"Minoxidil solution, 240 ml - a topical hair loss treatment that promotes hair regrowth and strengthens hair follicles.",30,Vasodilator,"Widens blood vessels, promoting increased blood flow to enhance oxygen and nutrient delivery throughout the body.",Vasodilator,"Vasodilator: Expands blood vessels, improving circulation and reducing blood pressure.",27,CureTech Laboratories,5686,MedPro, 905-568-3333,general@medpro.com,54.86,61.99,3,185.97
20220101-121901-50,2022-01-01,12:19:01,50,Isabella Brown,10/29/1995,(012) 345-6789,female,567fbrown@gmail.com,seller,18,CentralCure ,458,ridge,n.y,11961,11,canarsie tr,17,957397-0586,centralcure @gmail.com,2015-12-22,39.56,cash,0,,13,NONE DISCOUNT,4453,NONE DISCOUNT,0,703,TEGASEROD TABLET 100 MG 20 PCS,"Tegaserod tablet 100 mg, pack of 20, is an effective medication for the treatment of gastrointestinal motility disorders.",38,Gastrointestinal stimulant,"Stimulates gastrointestinal activity, including motility and secretion.",Laxative,Fast-acting relief from constipation,5,MedicoSynth Corporation,5684,MediSupply, 777-333-1111,,18.98,24.67,1,24.67
20220101-122023-95,2022-01-01,12:20:23,95,Alexander Thompson,05/30/1990,(567) 890-1234,male,erepokn@gmail.com,seller,32,AceRelief ,888,suffolk,virginia,23435,133,rabey farm road,75,(456) 799-0123,acerelief @gmail.com,2018-05-10,52.25,cash,0,,13,NONE DISCOUNT,4279,NONE DISCOUNT,0,43,EFFEXOR TABLET 100 MG 60 PCS,"Effexor tablet is a 100 mg medication available in a pack of 60, commonly used to treat depression and anxiety disorders.",3,Antidepressant,Mood-lifting medication that reduces symptoms of depression.,Inhibitor,"Blocks or prevents the action or function of a biological enzyme, protein, or molecule.",47,Bristol Myers Squibb,5690,MedWorks, 777-888-0678,oficial@medworks.com,7.6,9.12,3,27.36
20220101-122023-95,2022-01-01,12:20:23,95,Alexander Thompson,05/30/1990,(567) 890-1234,male,erepokn@gmail.com,seller,32,AceRelief ,888,suffolk,virginia,23435,133,rabey farm road,75,(456) 799-0123,acerelief @gmail.com,2018-05-10,52.25,cash,0,,13,NONE DISCOUNT,4279,NONE DISCOUNT,0,280,CANDESARTAN TABLET 100 MG 60 PCS,"Candesartan 100mg tablet, pack of 60. It is used to treat hypertension and heart failure by relaxing blood vessels, lowering blood pressure.",15,Antihypertensive,Lower blood pressure and reduce the risk of cardiovascular diseases.,Antagonist,Vicious and manipulative antagonist with a thirst for power.,55,Astellas Pharma,5678,PharmaMart, 555-123-4567,oficial@pharmamart.com,52.45,62.42,2,124.84
20220101-122200-117,2022-01-01,12:22:00,117,Noah Anderson,09/23/1992,(789) 012-3456,female,251hnderson@gmail.com,seller,38,CureFast ,1072,norfolk,virginia,23510,251.0,west bute street,92,(012) 345-6789,curefast @gmail.com,2016-06-20,47.09,cash,0,,13,NONE DISCOUNT,4428,NONE DISCOUNT,0,1003,FILGOTINI TABLET 50 MG 20 PCS,"Filgotini tablet is a medication in a 50 mg dosage strength, available in a pack of 20 tablets.",54,Antirheumatic drug,Effective medication for treating rheumatic diseases.,Inhibitors,Inhibitor: Blocks or reduces the activity or function of a specific target molecule or process.,54,Biogen,5678,PharmaMart, 555-123-4567,oficial@pharmamart.com,5.4,6.91,1,6.91
20220101-122638-35,2022-01-01,12:26:38,35,David Thompson,06/30/1990,(567) 890-1234,male,ddavid89n@gmail.com,seller,13,MedicoAid ,265,south elgin,il,60177,1456,marleigh ln,70,45588-9773,medicoaid @gmail.com,2014-10-29,38.7,card,4,TV,3,VITAMINS AND SUPPLEMENTS,4215,"""VITAMIN BONANZA""",5,561,FELODIPINE TABLET 5 MG 30 PCS,Felodipine tablet 5 mg is a medication used to treat high blood pressure. This pack contains 30 tablets.,30,Vasodilator,"Widens blood vessels, promoting increased blood flow to enhance oxygen and nutrient delivery throughout the body.",Nitrovasodilators,"Potent vasodilators that relax and widen blood vessels, improving blood flow and reducing blood pressure.",47,Bristol Myers Squibb,5681,HealthPro, 987-654-3210,oficial@healthpro.com,27.85,30.91,2,61.82
20220101-122702-18,2022-01-01,12:27:02,18,Harper Taylor,04/11/1995,(890) 123-4567,male,10442harp@gmail.com,seller,7,Sunshine ,193,orland park,il,60467,10442.0,lynn dv,83,"846378-9766, (890) 128-4567",sunshine @gmail.com,2020-04-21,51.39,cash,0,,13,NONE DISCOUNT,4354,NONE DISCOUNT,0,991,BARICITINIB TABLET 400 MG 50 PCS,"Baricitinib tablet 400 mg 50 pcs - A pack of 50 tablets containing 400 mg of Baricitinib, used to treat inflammatory conditions like rheumatoid arthritis.",54,Antirheumatic drug,Effective medication for treating rheumatic diseases.,Inhibitor,Inhibitor: Blocks or reduces the activity or function of a specific target molecule or process.,10,AdvancedHealth Pharma,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,34.55,43.53,2,87.06
20220101-122819-71,2022-01-01,12:28:19,71,Michael Davis,05/07/1993,(123) 456-7890,male,10okfdavis@gmail.com,seller,24,MedicaPlus ,669,lincoln,ca,95648,100,murrelet ct,54,(678) 901-2345,medicaplus @gmail.com,2016-02-05,32.74,cash,0,,13,NONE DISCOUNT,4385,NONE DISCOUNT,0,360,BENZONATATE CAPSULE 325 MG 50 PCS,Benzonatate capsule 325 mg is a medication used to treat cough and symptoms associated with respiratory conditions. Each bottle contains 50 capsules.,20,Antitussive,Cough suppressant that relieves and controls coughing.,Antitussive,Cough suppressant medicine used to relieve or prevent coughing.,19,SunHealth Innovations,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,55.28,65.78,1,65.78
20220101-122850-120,2022-01-01,12:28:50,120,Evelyn Brown,05/01/1991,(012) 345-6789,female,evefbrown@gmail.com,administrator,38,CureFast ,1072,norfolk,virginia,23510,251,west bute street,92,(012) 345-6789,curefast @gmail.com,2016-06-20,47.09,cash,0,,13,NONE DISCOUNT,4308,NONE DISCOUNT,0,89,ALKA-SELTZER TABLET 100 MG 50 PCS,"Alka-Seltzer tablet 100 mg, 50 pcs, relieves heartburn, upset stomach, and acid indigestion fast. Effective solution to provide quick relief.",5,Antacid,Relieves acidity and indigestion discomfort,Antacid,Soothing relief for acid indigestion and heartburn.,46,AbbVie,5684,MediSupply, 777-333-1111,,31.56,40.4,1,40.4
